suburb,count,words
WARRANWOOD,55,"{'ugh': 25, 'ass': 7, 'con': 5, 'mean': 4, 'stupid': 3, 'sick': 3, 'off': 2, 'sly': 2, 'shit': 2, 'fuck': 2, 'babe': 1, 'piece of shit': 1, 'fake': 1, 'freak': 1, 'shame': 1, 'dick': 1, 'trouble': 1, 'crap': 1, 'fuck it': 1}"
WATERWAYS,8,"{'ugh': 3, 'fuck': 2, 'ass': 1, 'freak': 1, 'shit': 1, 'arse': 1, 'off': 1}"
WATSONIA,33,"{'ugh': 12, 'babe': 6, 'ass': 5, 'con': 3, 'off': 3, 'brat': 2, 'con ': 1, 'horrible': 1, 'fake': 1, 'crazy': 1, 'fuck': 1, 'ugly': 1, 'ugly ': 1}"
WATSONIA NORTH,17,"{'ugh': 6, 'off': 4, 'sick': 2, 'ass': 2, 'con': 1, 'beat': 1, 'fuck': 1, 'sly': 1}"
WATTLE GLEN,13,"{'ass': 6, 'off': 2, 'fat': 1, 'nobody': 1, 'thug': 1, 'con': 1, 'ugh': 1, 'brat': 1}"
WERRIBEE,302,"{'con': 52, 'ass': 51, 'ugh': 48, 'fuck': 35, 'off': 29, 'shit': 18, 'mean': 10, 'sly': 8, 'sick': 7, 'dick': 7, 'fat': 5, 'con ': 4, 'bitch': 4, 'evil': 3, 'beat': 3, 'crap': 3, 'brat': 3, 'beef': 3, 'mafia': 3, 'prick': 3, 'stupid': 3, 'crazy': 3, 'vile': 2, 'suck it': 2, 'ridiculous': 2, 'arse': 2, 'fuck you': 2, 'corrupt': 2, 'fuck off': 2, 'horrible': 2, 'mess': 2, ' fool': 2, 'fool': 2, 'trouble': 2, 'loser': 2, 'moron': 1, 'shut up': 1, 'loser ': 1, 'stupid things': 1, 'liar': 1, 'despicable': 1, 'butch': 1, 'devil': 1, 'fag': 1, 'nobody': 1, 'crook': 1, 'fucker': 1, 'cynical': 1, 'jail': 1, 'shade': 1, 'holy shit': 1, 'Satan': 1, 'shame': 1, 'disgusting': 1, 'rude': 1, 'unreasonable': 1}"
WERRIBEE SOUTH,57,"{'ass': 10, 'con': 9, 'ugh': 8, 'off': 6, 'shit': 4, 'arse': 4, 'beat': 3, 'sly': 3, 'brat': 3, 'freak': 2, 'sick': 1, 'perv': 1, 'fool': 1, 'jealous': 1, 'crap': 1, 'robber': 1, 'beast': 1, 'mess': 1, 'mean': 1}"
WEST FOOTSCRAY,122,"{'con': 28, 'ugh': 24, 'off': 15, 'fuck': 12, 'ass': 11, 'shit': 6, 'mean': 5, 'beat': 5, 'brat': 4, 'sly': 3, 'babe': 3, 'moron': 2, 'jealous': 2, 'blind': 2, 'sick': 2, 'crazy': 2, 'fat': 1, 'con ': 1, 'mess': 1, 'stupid': 1, 'arse': 1, 'fake': 1, 'bastard': 1, 'freak': 1, 'dumb': 1, 'fag': 1, 'faggot': 1, 'smug': 1, 'devil': 1, 'evil': 1, 'dick': 1, 'rapist': 1, 'ugly': 1, 'ugly ': 1, 'bitch': 1, ' fool': 1, 'fool': 1, 'go crazy': 1, 'ridiculous': 1}"
WEST MELBOURNE,275,"{'ugh': 56, 'con': 51, 'off': 48, 'ass': 42, 'fuck': 18, 'mean': 11, 'sly': 10, 'brat': 7, 'shit': 5, 'rude': 4, 'beat': 4, 'crazy': 4, 'freak': 4, 'arse': 3, 'sick': 3, 'babe': 3, 'mess': 3, 'bitch': 3, 'beast': 2, 'evil': 2, 'stupid': 2, 'crap': 2, 'fat': 2, ' fool': 2, 'fool': 2, 'robber': 1, 'bastard': 1, 'fuck off': 1, 'terrorist': 1, 'liar': 1, 'butch': 1, 'mercenary': 1, 'loser': 1, 'loser ': 1, 'vile': 1, 'horrible': 1, 'obnoxious': 1, 'Useless': 1, 'oldie': 1, 'shut up': 1, 'moron': 1, 'cheater': 1, 'cynical': 1, 'frustrated': 1, 'dork': 1, 'bad thing': 1, 'spoiled': 1}"
WESTMEADOWS,38,"{'off': 6, 'con': 6, 'fuck': 6, 'ass': 5, 'ugh': 5, 'shade': 2, 'sick': 2, 'mess': 2, 'shit': 1, 'con ': 1, 'scumbag': 1, 'frustrated': 1, 'asshole': 1, 'crap': 1, 'beef': 1, 'sneaky': 1, 'scam': 1, 'scam ': 1, 'rapist': 1, 'stupid': 1, 'arse': 1}"
WHEELERS HILL,133,"{'ugh': 27, 'con': 25, 'ass': 16, 'fuck': 11, 'shit': 10, 'off': 10, 'sick': 8, 'brat': 6, 'mess': 4, 'beat': 3, 'sly': 3, 'arse': 2, 'disgusting': 2, 'crazy': 2, 'devil': 1, 'evil': 1, 'prick': 1, 'horrible': 1, 'fat': 1, 'whore': 1, 'dick': 1, 'vile': 1, 'mean': 1, 'ugly': 1, 'beast': 1, 'crap': 1, 'ridiculous': 1, 'freaked out': 1, 'freak': 1, 'crook': 1, 'stupid': 1, 'fag': 1, 'fucking annoying': 1, 'con ': 1, 'shut up': 1, 'jail': 1, 'in jail': 1}"
WHITTLESEA,18,"{'ugh': 5, 'off': 4, 'shit': 3, 'stupid': 1, 'ass': 1, 'ignorant': 1, 'crap': 1, 'con': 1, 'fuck': 1}"
WILDWOOD,3,"{'ass': 2, 'sly': 1}"
WILLIAMS LANDING,30,"{'off': 6, 'con': 6, 'ugh': 5, 'ass': 4, 'fuck': 3, 'shit': 1, 'mess': 1, 'stupid': 1, 'shut up': 1, 'jealous': 1, 'miserable': 1, 'shame': 1, 'beat': 1, 'sly': 1}"
WILLIAMSTOWN,233,"{'con': 48, 'ugh': 40, 'off': 36, 'ass': 30, 'shit': 16, 'fuck': 12, 'fat': 8, 'sick': 8, 'mean': 6, 'sly': 5, 'beat': 5, 'stupid': 4, 'brat': 4, 'dumb': 3, 'shame': 3, 'trouble': 2, 'fake': 2, 'arse': 2, 'mess': 2, 'bitch': 2, 'crazy': 2, 'con ': 2, 'spoiled': 1, 'evil': 1, 'rude': 1, 'petty': 1, 'vile': 1, 'nobody': 1, 'dick': 1, 'moron': 1, 'fuck off': 1, 'crap': 1, 'shitty ': 1, 'blind': 1, 'ridiculous': 1, 'shameless': 1, 'ugly': 1, 'ugly ': 1, 'dumb shit': 1, 'jealous': 1, 'beef': 1, 'babe': 1, 'puppets': 1, 'oldie': 1, 'shut up': 1, 'stupid people': 1, 'freak': 1, 'sucker': 1, 'holy shit': 1}"
WILLIAMSTOWN NORTH,18,"{'ugh': 4, 'con': 4, 'off': 3, 'ass': 3, 'rapist': 1, 'brat': 1, 'bastard': 1, 'sick': 1, 'stupid': 1}"
WINDSOR,307,"{'off': 81, 'ugh': 57, 'con': 46, 'ass': 36, 'brat': 15, 'sly': 13, 'fuck': 10, 'mean': 8, 'beat': 6, 'babe': 6, 'shit': 6, 'sick': 5, 'oldie': 5, 'mess': 5, 'fat': 4, 'con ': 4, 'bitch': 4, 'ugly': 2, 'ugly ': 2, 'ridiculous': 2, 'crap': 2, 'loser': 2, 'loser ': 2, 'nobody': 2, 'crazy': 2, 'butch': 2, 'stupid': 1, 'dick': 1, 'it girl': 1, 'jealous': 1, 'corrupt': 1, 'sheeps': 1, 'fake': 1, 'beef': 1, 'crook': 1, 'fag': 1, 'freak': 1, 'nasty': 1, 'slut': 1, 'shade': 1, 'shame': 1, 'miserable': 1, 'vile': 1, 'imbecile': 1, 'retard': 1, 'sneaky': 1, 'drug dealer': 1, 'rude': 1}"
WOLLERT,77,"{'ass': 16, 'fuck': 12, 'off': 10, 'ugh': 10, 'mean': 6, 'con': 6, 'shit': 6, 'bitch': 4, 'sly': 3, 'crazy': 3, 'pussy': 2, 'sick': 2, 'evil': 2, 'fake': 2, 'holy shit': 2, 'freak': 1, 'selfish': 1, 'asshole': 1, 'dumb': 1, 'spoiled': 1, 'beat': 1, 'fuck it': 1, 'stupid': 1, 'stupid people': 1, 'big bitch': 1}"
WONGA PARK,9,"{'ass': 2, 'off': 1, 'fat': 1, 'shit': 1, 'sick': 1, 'sneaky': 1, 'bitch': 1, 'con': 1, 'liar': 1, 'ugh': 1}"
WOODSTOCK,1,{'ugh': 1}
WOORI YALLOCK,1050,"{'ugh': 808, 'babe': 87, 'mean': 85, 'shit': 19, 'ass': 9, 'con': 8, 'sick': 6, 'fuck': 6, 'sly': 5, 'off': 5, 'pussy': 3, 'fat': 3, 'dick': 2, 'stupid': 2, 'loser': 2, 'fag': 2, 'slut': 2, 'con ': 2, 'fake': 2, 'crazy': 1, 'trouble': 1, 'mess': 1, 'rude': 1, 'jealous': 1, 'bad thing': 1, 'frustrated': 1, 'ugly': 1, 'ugly ': 1, 'loser ': 1, 'faggot': 1, 'disgusting': 1}"
WYNDHAM VALE,74,"{'ugh': 20, 'ass': 17, 'con': 10, 'off': 9, 'mean': 8, 'fuck': 3, 'sly': 3, 'shit': 2, 'disgusting': 2, 'bitch': 2, 'crook': 1, 'loser': 1, 'vile': 1, 'sick': 1, 'jealous': 1, 'babe': 1, 'suck it': 1, 'freak': 1, 'reckless': 1, 'thug': 1, 'bad thing': 1, 'beef': 1, 'fat': 1}"
YALLAMBIE,27,"{'ugh': 18, 'fuck': 4, 'ass': 2, 'shit': 2, 'holy shit': 1, 'sick': 1, 'fake': 1, 'vile': 1, 'mean': 1, 'fat': 1}"
YAN YEAN,2,"{'ugh': 1, 'off': 1}"
YARRA GLEN,29,"{'con': 7, 'ass': 6, 'ugh': 5, 'mean': 2, 'sick': 1, 'off': 1, 'brat': 1, 'babe': 1, 'stupid': 1, 'beat': 1, 'rude': 1, 'sly': 1, 'dick': 1, 'evil': 1}"
YARRA JUNCTION,14,"{'ugh': 4, 'sly': 3, 'fat': 1, 'crap': 1, 'off': 1, 'shit': 1, 'stupid': 1, 'sick': 1, 'terrorist': 1, 'con': 1}"
YARRAMBAT,16,"{'ass': 5, 'off': 4, 'con': 3, 'ugh': 2, 'beat': 1, 'beast': 1, 'con ': 1, 'fat': 1, 'mean': 1, 'liar': 1}"
YARRAVILLE,262,"{'con': 57, 'ugh': 53, 'ass': 40, 'off': 35, 'shit': 10, 'fuck': 8, 'con ': 8, 'mean': 8, 'crap': 7, 'sick': 5, 'brat': 5, 'beat': 4, 'fat': 4, 'sly': 4, 'evil': 4, 'babe': 4, 'beef': 3, 'hitman': 2, 'bitch': 2, 'stupid': 2, 'jail': 2, 'smug': 2, 'freak': 2, 'crazy': 2, 'mess': 2, 'shame': 2, 'rapist': 1, 'prick': 1, 'ridiculous': 1, 'disgusting': 1, 'nasty': 1, ' fool': 1, 'fool': 1, 'loser': 1, 'loser ': 1, 'mafia': 1, 'coward': 1, 'nobody': 1, 'perv': 1, 'liar': 1, 'bad thing': 1, 'sneaky': 1, 'motherfucker': 1, 'fucker': 1, 'retard': 1, 'ignorant': 1, 'in jail': 1, 'dick': 1, 'moron': 1, 'scam': 1, 'shade': 1, 'blind': 1}"
YELLINGBO,1,{'ugh': 1}
YERING,10,"{'ass': 2, 'con': 2, 'ugh': 2, 'perv': 1, 'sick': 1, 'fuck': 1, 'off': 1, 'mean': 1}"
YUROKE,1,{'ass': 1}
,71,"{'off': 20, 'ugh': 18, 'ass': 9, 'con': 5, 'brat': 4, 'shit': 3, 'mess': 3, 'crazy': 3, 'crap': 3, 'fat': 2, 'mean': 2, 'babe': 2, 'sucker': 1, 'stupid': 1, 'sick': 1, 'liar': 1, 'dumbass': 1, 'dumb': 1, 'arse': 1, 'miserable': 1, 'trouble': 1}"
